image_path,class,subset
2022_neonate_dump_034_warped_ref_image54_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image208_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image22_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image342_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image47_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image98_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image73_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image9_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image207_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image94_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image151_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image74_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image175_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image307_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image235_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image140_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image71_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image5_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image288_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image58_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image349_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image59_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image360_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image260_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image3_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image234_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image8_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image70_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image152_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image67_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image351_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image97_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image68_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image140_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image127_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image352_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image28_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image71_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image273_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image140_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image223_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image43_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image250_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image65_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image161_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image93_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image1_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image286_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image183_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image222_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image267_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image334_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image142_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image70_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image44_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image272_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image206_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image231_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image24_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image333_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image123_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image72_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image351_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image177_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image309_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image88_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image353_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image146_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image308_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image78_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image282_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image102_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image288_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image120_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image299_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image177_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image295_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image268_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image17_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image182_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image109_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image197_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image295_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image92_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image251_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image99_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image53_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image82_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image46_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image135_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image5_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image182_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image100_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image210_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image359_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image120_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image135_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image330_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image121_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image180_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image203_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image229_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image341_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image10_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image208_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image93_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image271_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image77_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image270_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image359_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image168_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image260_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image84_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image248_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image129_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image63_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image291_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image351_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image113_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image131_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image320_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image76_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image130_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image282_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image140_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image157_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image337_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image111_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image223_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image123_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image172_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image325_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image278_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image222_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image17_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image295_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image138_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image79_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image97_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image69_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image106_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image338_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image336_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image347_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image137_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image357_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image112_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image232_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image287_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image106_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image281_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image209_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image150_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image349_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image46_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image114_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image66_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image338_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image163_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image301_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image284_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image101_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image66_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image355_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image116_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image150_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image312_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image292_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image39_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image188_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image85_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image183_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image64_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image313_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image74_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image138_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image235_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image278_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image176_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image8_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image61_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image52_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image218_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image216_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image212_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image312_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image106_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image154_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image150_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image110_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image144_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image48_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image250_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image235_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image186_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image328_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image339_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image294_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image100_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image161_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image188_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image171_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image167_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image297_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image174_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image353_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image175_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image143_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image309_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image67_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image179_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image156_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image61_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image247_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image102_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image292_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image195_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image15_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image352_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image332_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image168_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image115_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image150_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image62_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image143_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image163_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image151_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image69_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image20_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image138_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image109_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image4.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image346_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image45_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image86_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image192_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image26_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image98_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image43_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image267_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image110_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image40_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image148_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image313_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image45_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image30_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image178_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image18_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image269_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image16_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image158_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image146_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image234_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image250_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image198_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image274_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image80_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image4_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image178_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image328_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image320_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image82_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image222_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image22_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image174_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image146_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image222_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image142_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image339_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image78_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image266_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image126_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image63_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image290_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image259_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image231_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image75_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image55_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image39_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image282_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image113_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image218_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image318_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image182_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image325_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image233_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image194_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image76_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image57_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image82_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image311_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image77_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image2_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image233_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image161_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image22_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image38_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image79_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image337_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image2.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image43_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image102_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image281_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image311_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image101_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image193_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image117_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image113_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image361_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image112_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image132_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image274_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image117_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image140_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image80_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image198_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image189_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image211_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image39_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image270_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image46_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image140_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image294_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image299_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image88_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image114_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image350_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image44_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image161_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image134_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image136_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image125_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image138_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image161_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image267_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image144_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image179_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image181_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image312_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image72_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image311_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image9_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image118_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image147_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image116_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image162_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image339_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image100_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image242_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image350_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image157_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image40_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image304_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image338_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image337_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image193_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image111_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image296_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image339_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image99_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image47_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image2_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image249_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image90_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image359_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image119_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image359_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image200_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image242_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image216_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image141_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image212_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image328_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image307_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image171_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image156_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image78_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image83_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image360_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image268_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image19_.jpg,2022_neonate,train
2022_neonate_dump_034_warped_ref_image352_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image250_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image260_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image10_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image83_.jpg,2022_neonate,train
2022_neonate_dump_162_warped_ref_image54_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image26_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image24_.jpg,2022_neonate,train
2022_neonate_dump_191_warped_ref_image292_.jpg,2022_neonate,train
2022_neonate_dump_192_warped_ref_image176_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image116_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image109_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image330_.jpg,2022_neonate,train
2022_neonate_dump_251_warped_ref_image164_.jpg,2022_neonate,train
2022_neonate_dump_035_warped_ref_image5_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image138_.jpg,2022_neonate,train
2022_neonate_dump_030_warped_ref_image327_.jpg,2022_neonate,train
2022_neonate_dump_180_warped_ref_image7_.jpg,2022_neonate,train
